k,Inertia,Silhouette,Davies-Bouldin,Calinski-Harabasz
2,88.29425897268192,0.3226265315439151,1.3290475825604922,9.561573464131126
3,72.99805214511443,0.3153337447061887,1.0971567020646462,7.836119041458903
4,56.746162470473834,0.32356962523498256,0.8604892510144445,8.419544897952878
5,43.926312555403825,0.272039673952721,0.8973055262883021,9.22837392079505
6,34.73018376074863,0.28437436501318275,0.8837989777743278,9.876864000265833
7,28.014876722757688,0.2811735872908635,0.8177520102338924,10.38574514216482
8,23.041633611275902,0.24408863683213483,0.7783367792290937,10.746337681296088
9,20.69839071940324,0.13040573458286178,0.8703429167863641,10.078233684401516
10,17.22036349421004,0.14337298382689184,0.8137694694144809,10.431413225977918
